TIPO_VENTA,DOCUMENTO,CORRELATIVO,CODIGO,RAZON_SOCIAL,TIPO_CLIENTE,SKU,ARTICULO,G_PROVEEDOR,ACCTCODEN2,N1,N11,N2,N21,N3,N31,N4,N41,COMERCIAL,ALM,CANT,U#M#,T/C,COSTO,C_TOTAL,P_UNIT,P_TRAS_DESC,V_TOTAL,UTILIDAD
Venta Stock,01 - FACTURA,F001-0024215,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A001225,CLAYTONE APA - 12.5 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,50,KG,1,"5,18",259,"6,85","6,85","342,5","83,5"
Venta Stock,01 - FACTURA,F001-0024214,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A000776,ANTITERRA 203 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"5,878","146,95","7,99","7,99","199,75","52,8"
Venta Stock,01 - FACTURA,F001-0026256,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,500,KG,1,"4,94",2470,"4,99","4,99",2495,25
Venta Stock,01 - FACTURA,F001-0026250,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000161,BYK A530 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"10,193","203,86","16,5","16,5",330,"126,14"
Venta Stock,01 - FACTURA,F001-0026250,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,80,KG,1,"4,499","359,92","5,5","5,5",440,"80,08"
Venta Stock,01 - FACTURA,F001-0026249,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000142,BYK 066N - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,16,KG,1,"10,576","169,216","17,95","17,95","287,2","117,984"
Venta Stock,01 - FACTURA,F001-0026249,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000169,BYK P104 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"8,399","167,98","13,75","13,75",275,"107,02"
Venta Stock,01 - FACTURA,F001-0026249,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000636,BYKETOL OK - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"5,349","106,98",14,14,280,"173,02"
Venta Stock,01 - FACTURA,F001-0026245,C000034,ECUABARNICES S.A.,Nacional,A001397,BYK 390 - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,170,KG,1,"14,184","2411,28","16,99","16,99","2888,3","477,02"
Venta Stock,01 - FACTURA,F001-0026245,C000034,ECUABARNICES S.A.,Nacional,A001157,CERA ACUMIST 1812 - 20 KG,HONEYWELL SA,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,180,KG,1,"9,67","1740,6","13,75","13,75",2475,"734,4"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000893,BYK 337 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"10,635","425,4","16,8","16,8",672,"246,6"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001401,BYK W969 - 199.50 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"12,126","242,52","19,9","19,9",398,"155,48"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001502,NARAYAN  PB 15:3-N-5511 - 25 KG,NARAYAN,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"6,509","162,725",11,11,275,"112,275"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000986,RAVEN 3500 POWDER - 11.34 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"45,36",KG,1,"14,464","656,08704","18,9","18,9","857,304","201,21696"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001504,SINCOL PR 170 3128-001 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"10,869","2173,8","17,5","17,5",3500,"1326,2"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A001505,SINCOL PR 52:2 3263-002 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"7,856","196,4",13,13,325,"128,6"
Venta Stock,01 - FACTURA,F001-0026230,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000204,SPARKLE SILVER PREMIER 516 AR - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,"18,6",KG,1,"33,53","623,658","8,4","8,4","156,24","-467,418"
Venta Stock,01 - FACTURA,F001-0026228,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,120,KG,1,"4,499","539,88","5,5","5,5",660,"120,12"
Venta Stock,01 - FACTURA,F001-0026228,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"90,72",KG,1,"6,248","566,81856","8,65","8,65","784,728","217,90944"
Venta Stock,01 - FACTURA,F001-0026228,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001504,SINCOL PR 170 3128-001 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"10,869","271,725","13,99","13,99","349,75","78,025"
Venta Stock,01 - FACTURA,F001-0026217,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000170,BYK P104-S - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"12,963","324,075","18,7","18,7","467,5","143,425"
Venta Stock,01 - FACTURA,F001-0026206,C000024,CIPEQ CIA. LTDA.,Nacional,A000988,BYKANOL A - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"6,079","121,58","11,3","11,3",226,"104,42"
Venta Stock,01 - FACTURA,F001-0026206,C000024,CIPEQ CIA. LTDA.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,499","179,96","5,49","5,49","219,6","39,64"
Venta Stock,01 - FACTURA,F001-0026206,C000024,CIPEQ CIA. LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"8,465",1693,"12,1","12,1",2420,727
Venta Stock,01 - FACTURA,F001-0026197,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A001400,BYK 037 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"2,633","52,66","3,5","3,5",70,"17,34"
Venta Stock,01 - FACTURA,F001-0026197,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A001225,CLAYTONE APA - 12.5 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,50,KG,1,"5,175","258,75","6,85","6,85","342,5","83,75"
Venta Stock,01 - FACTURA,F001-0026196,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,925,KG,1,"6,822","6310,35","8,55","8,55","7908,75","1598,4"
Venta Stock,01 - FACTURA,F001-0026195,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000161,BYK A530 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"10,193","203,86","17,95","17,95",359,"155,14"
Venta Stock,01 - FACTURA,F001-0026195,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A001399,RHEOBYK 410 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"17,185","343,7",28,28,560,"216,3"
Venta Stock,01 - FACTURA,F001-0026194,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000142,BYK 066N - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,16,KG,1,"10,576","169,216","17,95","17,95","287,2","117,984"
Venta Stock,01 - FACTURA,F001-0026190,C000132,SAILORPAINT S.A.,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"16,213","324,26","22,5","22,5",450,"125,74"
Venta Stock,01 - FACTURA,F001-0026190,C000132,SAILORPAINT S.A.,Nacional,A000153,BYK 358N - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"16,826","420,65","24,12","24,12",603,"182,35"
Venta Stock,01 - FACTURA,F001-0026190,C000132,SAILORPAINT S.A.,Nacional,A001102,RHEOBYK 410 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"20,012","500,3","30,26","30,26","756,5","256,2"
Venta Stock,01 - FACTURA,F001-0026186,C000106,PINTURAS CONDOR S.A,Nacional,A000834,ETERNABRITE 651 PA - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"16,259","650,36","28,5","28,5",1140,"489,64"
Venta Stock,01 - FACTURA,F001-0026178,C000060,INDUALCA S.A.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"11,294","225,88","18,3","18,3",366,"140,12"
Venta Stock,01 - FACTURA,F001-0026178,C000060,INDUALCA S.A.,Nacional,A000198,L 1653 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"18,218","364,36","27,5","27,5",550,"185,64"
Venta Stock,01 - FACTURA,F001-0026176,C000034,ECUABARNICES S.A.,Nacional,A001397,BYK 390 - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,340,KG,1,"14,184","4822,56","16,99","16,99","5776,6","954,04"
Venta Stock,01 - FACTURA,F001-0026176,C000034,ECUABARNICES S.A.,Nacional,A000169,BYK P104 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,185,KG,1,"8,398","1553,63","11,9","11,9","2201,5","647,87"
Venta Stock,01 - FACTURA,F001-0026167,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001211,L 1015 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"4,658","93,16","6,55","6,55",131,"37,84"
Venta Stock,01 - FACTURA,F001-0026166,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,125,KG,1,"4,94","617,5","5,35","5,35","668,75","51,25"
Venta Stock,01 - FACTURA,F001-0026165,C000976,ANDERS COLOMBIA SAS,Intercompany,A000630,XIRALLIC T60-21 SOLARIS RED (1580479001) - 1 KG,MERCK,70,N1000006,Colombia,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Sin Comercial,10,3,KG,1,"226,133","678,399","252,7","252,7","758,1","79,701"
Venta Stock,01 - FACTURA,F001-0026160,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,250,KG,1,"4,94",1235,"4,99","4,99","1247,5","12,5"
Venta Stock,01 - FACTURA,F001-0026157,C000415,"PYXIS INDUSTRIAS, COMERCIO Y REPRESENTACIONES S.A.",Nacional,A001504,SINCOL PR 170 3128-001 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"10,869","271,725","14,8","14,8",370,"98,275"
Venta Stock,01 - FACTURA,F001-0026153,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,499","179,96","5,5","5,5",220,"40,04"
Venta Stock,01 - FACTURA,F001-0026143,C000109,PINTURAS UNIDAS S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,5000,KG,1,"4,499",22495,"5,65","5,65",28250,5755
Venta Stock,01 - FACTURA,F001-0026138,C000340,POLIACRILART CIA. LTDA.,Nacional,A001390,DISPERBYK 111 - 18 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,18,KG,1,"26,452","476,136","32,6","32,6","586,8","110,664"
Venta Stock,01 - FACTURA,F001-0026136,C000002,ADHEPLAST S.A.,Nacional,A000893,BYK 337 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,370,KG,1,"10,633","3934,21","14,6","14,6",5402,"1467,79"
Venta Stock,01 - FACTURA,F001-0026136,C000002,ADHEPLAST S.A.,Nacional,A000155,BYK 359 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"19,762","988,1","27,9","27,9",1395,"406,9"
Venta Stock,01 - FACTURA,F001-0024213,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A001221,PICNOMETRO ENANO U.S. (BALTIMORE) 8.32 ML DE VOLÚMEN. CÓDIGO - PV 9664,BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1,UND,1,"333,13","333,13",580,580,580,"246,87"
Venta Stock,01 - FACTURA,F001-0024209,C000272,ZATOTEK S.A.,Nacional,A000029,BYKO CHARTS PANELES NEGROS (PB-5015) - CAJA X 100 UND,BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1,CJ,1,"231,5","231,5",310,310,310,"78,5"
Venta Stock,01 - FACTURA,F001-0024208,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,75,KG,1,"7,554","566,55","9,3","9,3","697,5","130,95"
Venta Stock,01 - FACTURA,F001-0024203,C000060,INDUALCA S.A.,Nacional,A000198,L 1653 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"18,218","364,36","27,5","27,5",550,"185,64"
Venta Stock,01 - FACTURA,F001-0024200,C000109,PINTURAS UNIDAS S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,3000,KG,1,"4,196",12588,"5,55","5,55",16650,4062
Venta Stock,01 - FACTURA,F001-0024199,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,1450,KG,1,"6,983","10125,35","8,1","8,1",11745,"1619,65"
Venta Stock,01 - FACTURA,F001-0024199,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,41,50,KG,1,"5,768","288,4","8,1","8,1",405,"116,6"
Venta Stock,01 - FACTURA,F001-0024199,C000109,PINTURAS UNIDAS S.A.,Nacional,A000476,SILIPON RN 6031 - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,200,KG,1,"5,928","1185,6","8,6","8,6",1720,"534,4"
Venta Stock,01 - FACTURA,F001-0024199,C000109,PINTURAS UNIDAS S.A.,Nacional,A000990,GARAMITE 1958 - 10 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,500,KG,1,"9,275","4637,5","10,85","10,85",5425,"787,5"
Venta Stock,01 - FACTURA,F001-0024196,C000132,SAILORPAINT S.A.,Nacional,A000141,BYK 066N - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"12,881","257,62",18,18,360,"102,38"
Venta Stock,01 - FACTURA,F001-0024196,C000132,SAILORPAINT S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"5,799","231,96","10,4","10,4",416,"184,04"
Venta Stock,01 - FACTURA,F001-0024196,C000132,SAILORPAINT S.A.,Nacional,A001102,RHEOBYK 410 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"17,829","445,725","30,26","30,26","756,5","310,775"
Venta Stock,01 - FACTURA,F001-0024172,C000558,INDUSTRIA ST INNOVA S.A.,Nacional,A001229,CLAYTONE HY - 15 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,105,KG,1,"4,951","519,855","6,9","6,9","724,5","204,645"
Venta Stock,01 - FACTURA,F001-0024171,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,375,KG,1,"4,431","1661,625","4,84","4,84",1815,"153,375"
Venta Stock,01 - FACTURA,F001-0024168,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"136,08",KG,1,"5,713","777,42504","9,4","9,4","1279,152","501,72696"
Venta Stock,01 - FACTURA,F001-0024158,C000558,INDUSTRIA ST INNOVA S.A.,Nacional,A001229,CLAYTONE HY - 15 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,210,KG,1,"4,951","1039,71","6,9","6,9",1449,"409,29"
Venta Stock,01 - FACTURA,F001-0024150,C000060,INDUALCA S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"4,434","886,8","5,8","5,8",1160,"273,2"
Venta Stock,01 - FACTURA,F001-0024149,C000060,INDUALCA S.A.,Nacional,A001056,NATROSOL 250 HHBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"136,08",KG,1,"5,852","796,34016","8,9","8,9","1211,112","414,77184"
Venta Stock,01 - FACTURA,F001-0024129,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"11,413","228,26","18,94","18,94","378,8","150,54"
Venta Stock,01 - FACTURA,F001-0024129,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000169,BYK P104 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,60,KG,1,"8,37","502,2","14,2","14,2",852,"349,8"
Venta Stock,01 - FACTURA,F001-0024129,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A001077,BYKANOL A - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"5,763","345,78","11,9","11,9",714,"368,22"
Venta Stock,01 - FACTURA,F001-0024129,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000194,DISPERBYK 2155 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"24,836","1241,8","33,7","33,7",1685,"443,2"
Venta Stock,01 - FACTURA,F001-0024125,C000255,AMBIENTALTEC CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"113,4",KG,1,"5,713","647,8542","9,9","9,9","1122,66","474,8058"
Venta Stock,01 - FACTURA,F001-0024117,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"11,413","456,52","18,94","18,94","757,6","301,08"
Venta Stock,01 - FACTURA,F001-0024117,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000168,BYK P104 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"8,791","439,55","14,2","14,2",710,"270,45"
Venta Stock,01 - FACTURA,F001-0024117,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A001077,BYKANOL A - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"5,763","230,52","10,8","10,8",432,"201,48"
